idCustomer,AgeCustomer,Gender,CommandeCustom,
3088.0,49.0,H,Crepe,
3089.0,49.0,F,Salade,
3090.0,52.0,H,kaftaji,
3091.0,30.0,F,Crepe,
3092.0,40.0,H,sandwitch,
3093.0,46.0,H,kaftaji,
3094.0,23.0,F,Burgers,
3095.0,29.0,H,kaftaji,
3096.0,29.0,F,lablebi,
3097.0,48.0,H,sandwichAyari,
3098.0,53.0,H,Burgers,
3099.0,31.0,H,Burgers,
3100.0,22.0,H,sandwitch,
3101.0,19.0,F,Burgers,
3102.0,29.0,F,lablebi,
3103.0,23.0,H,makloub,
3104.0,26.0,H,sandwitch,
3105.0,48.0,H,Salade,
3106.0,45.0,F,sandwichAyari,
3107.0,21.0,H,lablebi,
3108.0,53.0,F,sandwitch,
3109.0,42.0,H,pizza,
3110.0,19.0,F,lablebi,
3111.0,30.0,F,sandwitch,
3112.0,53.0,H,makloub,
3113.0,31.0,F,Salade,
3114.0,25.0,H,lablebi,
3115.0,46.0,H,Salade,
3116.0,44.0,F,pizza,
3117.0,55.0,F,makloub,
3118.0,48.0,F,Crepe,
3119.0,55.0,H,Burgers,
3120.0,29.0,F,Burgers,
3121.0,19.0,F,makloub,
3122.0,47.0,F,makloub,
3123.0,39.0,F,Crepe,
3124.0,52.0,H,Burgers,
3125.0,34.0,F,Burgers,
3126.0,37.0,H,lablebi,
3127.0,29.0,H,Burgers,
3128.0,49.0,F,sandwitch,
3129.0,50.0,F,lablebi,
3130.0,54.0,H,sandwitch,
3131.0,44.0,H,lablebi,
3132.0,38.0,F,kaftaji,
3133.0,54.0,H,kaftaji,
3134.0,49.0,H,sandwitch,
3135.0,40.0,F,sandwichAyari,
3136.0,21.0,H,makloub,
3137.0,18.0,F,pizza,
3138.0,29.0,H,sandwichAyari,
3139.0,23.0,F,sandwichAyari,
3140.0,39.0,H,sandwichAyari,
3141.0,20.0,H,Crepe,
3142.0,22.0,H,Burgers,
3143.0,43.0,H,kaftaji,
3144.0,35.0,F,Salade,
3145.0,25.0,F,Burgers,
3146.0,41.0,F,kaftaji,
3147.0,49.0,H,Crepe,
3148.0,45.0,F,pizza,
3149.0,21.0,F,makloub,
3150.0,46.0,H,lablebi,
3151.0,42.0,H,makloub,
3152.0,25.0,F,sandwichAyari,
3153.0,41.0,F,makloub,
3154.0,23.0,F,Crepe,
3155.0,24.0,F,sandwitch,
3156.0,40.0,F,Crepe,
3157.0,20.0,H,lablebi,
3158.0,38.0,H,Crepe,
3159.0,40.0,H,Salade,
3160.0,37.0,F,Burgers,
3161.0,26.0,F,Salade,
3162.0,38.0,H,makloub,
3163.0,50.0,F,makloub,
3164.0,27.0,F,kaftaji,
3165.0,36.0,H,Crepe,
3166.0,43.0,H,Burgers,
3167.0,55.0,H,sandwichAyari,
3168.0,27.0,F,Crepe,
3169.0,34.0,H,Burgers,
3170.0,41.0,F,pizza,
3171.0,37.0,H,kaftaji,
3172.0,34.0,F,pizza,
3173.0,33.0,H,lablebi,
3174.0,55.0,H,lablebi,
3175.0,36.0,F,Salade,
3176.0,27.0,F,sandwichAyari,
3177.0,55.0,H,lablebi,
3178.0,24.0,F,Burgers,
3179.0,35.0,H,sandwitch,
3180.0,29.0,F,sandwichAyari,
3181.0,25.0,F,Burgers,
3182.0,42.0,F,Salade,
3183.0,46.0,H,kaftaji,
3184.0,45.0,H,Salade,
3185.0,36.0,F,kaftaji,
3186.0,34.0,F,Crepe,
3187.0,42.0,F,kaftaji,
3188.0,23.0,H,makloub,
3189.0,49.0,F,lablebi,
3190.0,50.0,H,lablebi,
3191.0,28.0,F,sandwitch,
3192.0,44.0,H,pizza,
3193.0,25.0,F,Crepe,
3194.0,21.0,F,pizza,
3195.0,45.0,H,Salade,
3196.0,46.0,F,kaftaji,
3197.0,53.0,F,pizza,
3198.0,45.0,F,makloub,
3199.0,29.0,F,sandwitch,
3200.0,54.0,F,sandwichAyari,
3201.0,30.0,H,kaftaji,
3202.0,45.0,F,Crepe,
3203.0,47.0,H,Burgers,
3204.0,29.0,F,kaftaji,
3205.0,45.0,F,lablebi,
3206.0,37.0,F,sandwichAyari,
3207.0,40.0,F,Crepe,
3208.0,52.0,F,Salade,
3209.0,48.0,H,Burgers,
3210.0,54.0,H,sandwichAyari,
3211.0,53.0,H,pizza,
3212.0,44.0,F,lablebi,
3213.0,28.0,H,sandwitch,
3214.0,25.0,H,kaftaji,
3215.0,33.0,H,Salade,
3216.0,44.0,F,sandwichAyari,
3217.0,33.0,H,Burgers,
3218.0,26.0,H,sandwitch,
3219.0,21.0,H,sandwichAyari,
3220.0,49.0,H,Crepe,
3221.0,37.0,H,lablebi,
3222.0,47.0,H,Crepe,
3223.0,45.0,F,kaftaji,
3224.0,33.0,F,Crepe,
3225.0,43.0,H,makloub,
3226.0,32.0,F,pizza,
3227.0,41.0,F,kaftaji,
3228.0,38.0,F,lablebi,
3229.0,22.0,H,sandwitch,
3230.0,39.0,H,pizza,
3231.0,28.0,F,Salade,
3232.0,43.0,F,sandwichAyari,
3233.0,52.0,F,Salade,
3234.0,47.0,H,Burgers,
3235.0,28.0,H,makloub,
3236.0,50.0,F,sandwichAyari,
3237.0,32.0,H,Burgers,
3238.0,22.0,H,sandwitch,
3239.0,28.0,H,Burgers,
3240.0,48.0,F,sandwitch,
3241.0,28.0,F,Salade,
3242.0,42.0,H,sandwitch,
3243.0,29.0,H,lablebi,
3244.0,50.0,H,lablebi,
3245.0,30.0,F,Salade,
3246.0,51.0,H,lablebi,
3247.0,51.0,F,kaftaji,
3248.0,53.0,H,Salade,
3249.0,48.0,F,makloub,
3250.0,42.0,F,sandwitch,
3251.0,20.0,F,Salade,
3252.0,29.0,F,Burgers,
3253.0,46.0,H,makloub,
3254.0,38.0,H,Salade,
3255.0,41.0,H,Crepe,
3256.0,23.0,H,pizza,
3257.0,45.0,H,kaftaji,
3258.0,29.0,H,Crepe,
3259.0,40.0,H,makloub,
3260.0,52.0,F,Salade,
3261.0,34.0,F,lablebi,
3262.0,46.0,H,kaftaji,
3263.0,20.0,H,kaftaji,
3264.0,19.0,H,Burgers,
3265.0,38.0,F,sandwitch,
3266.0,28.0,F,pizza,
3267.0,29.0,H,makloub,
3268.0,52.0,F,Salade,
3269.0,52.0,H,pizza,
3270.0,39.0,F,kaftaji,
3271.0,35.0,F,Crepe,
3272.0,47.0,F,sandwichAyari,
3273.0,43.0,H,Burgers,
3274.0,48.0,F,sandwichAyari,
3275.0,39.0,H,kaftaji,
3276.0,56.0,F,pizza,
3277.0,19.0,H,Crepe,
3278.0,48.0,H,sandwichAyari,
3279.0,51.0,H,makloub,
3280.0,55.0,H,Burgers,
3281.0,45.0,H,Salade,
3282.0,18.0,F,lablebi,
3283.0,44.0,H,pizza,
3284.0,35.0,F,sandwichAyari,
3285.0,34.0,F,makloub,
3286.0,36.0,H,kaftaji,
3287.0,45.0,F,Salade,
3288.0,50.0,H,sandwichAyari,
3289.0,38.0,F,sandwichAyari,
3290.0,48.0,F,kaftaji,
3291.0,44.0,F,Crepe,
3292.0,28.0,H,Crepe,
3293.0,52.0,F,makloub,
3294.0,39.0,H,sandwichAyari,
3295.0,54.0,F,Salade,
3296.0,25.0,F,kaftaji,
3297.0,38.0,F,sandwichAyari,
3298.0,22.0,F,Crepe,
3299.0,22.0,H,lablebi,
3300.0,52.0,F,makloub,
3301.0,53.0,H,sandwitch,
3302.0,51.0,F,pizza,
3303.0,40.0,F,sandwitch,
3304.0,36.0,H,Burgers,
3305.0,38.0,F,sandwichAyari,
3306.0,38.0,H,sandwichAyari,
3307.0,26.0,H,Crepe,
3308.0,36.0,F,sandwitch,
3309.0,45.0,F,kaftaji,
3310.0,19.0,F,Salade,
3311.0,50.0,H,kaftaji,
3312.0,19.0,H,pizza,
3313.0,25.0,F,Burgers,
3314.0,47.0,H,Burgers,
3315.0,53.0,F,sandwichAyari,
3316.0,37.0,H,kaftaji,
3317.0,30.0,H,Salade,
3318.0,39.0,F,makloub,
3319.0,26.0,F,makloub,
3320.0,26.0,F,makloub,
3321.0,31.0,H,kaftaji,
3322.0,20.0,H,sandwichAyari,
3323.0,51.0,H,sandwichAyari,
3324.0,31.0,H,pizza,
3325.0,49.0,H,Crepe,
3326.0,45.0,F,lablebi,
3327.0,37.0,F,kaftaji,
3328.0,35.0,H,Burgers,
3329.0,18.0,F,kaftaji,
3330.0,30.0,H,sandwichAyari,
3331.0,41.0,H,sandwitch,
3332.0,45.0,F,sandwitch,
3333.0,40.0,H,lablebi,
3334.0,37.0,F,Crepe,
3335.0,30.0,F,sandwichAyari,
3336.0,34.0,H,Salade,
3337.0,28.0,F,lablebi,
3338.0,29.0,H,sandwichAyari,
3339.0,21.0,F,makloub,
3340.0,44.0,H,Salade,
3341.0,30.0,F,makloub,
3342.0,20.0,H,Crepe,
3343.0,47.0,H,makloub,
3344.0,25.0,F,lablebi,
3345.0,44.0,F,sandwitch,
3346.0,42.0,F,makloub,
3347.0,30.0,H,kaftaji,
3348.0,32.0,H,Crepe,
3349.0,20.0,F,kaftaji,
3350.0,30.0,F,makloub,
3351.0,29.0,F,pizza,
3352.0,22.0,F,Crepe,
3353.0,55.0,H,makloub,
3354.0,21.0,F,pizza,
3355.0,38.0,F,pizza,
3356.0,21.0,F,pizza,
3357.0,34.0,H,lablebi,
3358.0,42.0,H,pizza,
3359.0,50.0,H,kaftaji,
3360.0,20.0,H,Salade,
3361.0,55.0,H,kaftaji,
3362.0,43.0,F,Crepe,
3363.0,51.0,F,Salade,
3364.0,37.0,H,sandwitch,
3365.0,20.0,F,Salade,
3366.0,48.0,H,kaftaji,
3367.0,44.0,F,sandwichAyari,
3368.0,23.0,F,makloub,
3369.0,22.0,H,pizza,
3370.0,19.0,H,makloub,
3371.0,29.0,F,sandwitch,
3372.0,37.0,F,Salade,
3373.0,51.0,H,sandwitch,
3374.0,39.0,F,lablebi,
3375.0,19.0,H,makloub,
3376.0,50.0,F,pizza,
3377.0,51.0,H,sandwichAyari,
3378.0,55.0,F,pizza,
3379.0,45.0,F,Crepe,
3380.0,30.0,H,Burgers,
3381.0,29.0,H,pizza,
3382.0,49.0,F,pizza,
3383.0,47.0,F,pizza,
3384.0,35.0,H,Salade,
3385.0,25.0,F,Crepe,
3386.0,30.0,F,makloub,
3387.0,23.0,H,Burgers,
3388.0,32.0,H,pizza,
3389.0,52.0,H,Burgers,
3390.0,46.0,F,pizza,
3391.0,25.0,H,lablebi,
3392.0,27.0,H,Crepe,
3393.0,49.0,H,makloub,
3394.0,46.0,H,pizza,
3395.0,30.0,F,Crepe,
3396.0,19.0,F,Burgers,
3397.0,31.0,F,Crepe,
3398.0,40.0,H,Burgers,
3399.0,39.0,F,pizza,
3400.0,34.0,F,sandwichAyari,
3401.0,33.0,H,Salade,
3402.0,34.0,F,sandwitch,
3403.0,41.0,H,Salade,
3404.0,44.0,F,Burgers,
3405.0,20.0,F,sandwitch,
3406.0,31.0,H,lablebi,
3407.0,43.0,F,Crepe,
3408.0,32.0,F,Burgers,
3409.0,44.0,F,Salade,
3410.0,36.0,H,lablebi,
3411.0,34.0,H,sandwitch,
3412.0,45.0,F,Crepe,
3413.0,21.0,H,lablebi,
3414.0,55.0,H,makloub,
3415.0,23.0,H,pizza,
3416.0,24.0,F,sandwitch,
3417.0,45.0,F,sandwitch,
3418.0,42.0,H,Crepe,
3419.0,22.0,H,pizza,
3420.0,32.0,F,sandwichAyari,
3421.0,41.0,H,sandwitch,
3422.0,21.0,F,Crepe,
3423.0,47.0,H,Burgers,
3424.0,38.0,H,kaftaji,
3425.0,49.0,F,kaftaji,
3426.0,30.0,H,makloub,
3427.0,46.0,H,Burgers,
3428.0,20.0,H,Salade,
3429.0,28.0,H,makloub,
3430.0,29.0,H,makloub,
3431.0,24.0,H,kaftaji,
3432.0,22.0,H,kaftaji,
3433.0,55.0,H,Salade,
3434.0,39.0,F,lablebi,
3435.0,53.0,H,pizza,
3436.0,48.0,F,sandwitch,
3437.0,18.0,F,kaftaji,
3438.0,44.0,F,Crepe,
3439.0,48.0,F,pizza,
3440.0,25.0,F,makloub,
3441.0,40.0,F,pizza,
3442.0,21.0,H,sandwitch,
3443.0,39.0,F,makloub,
3444.0,25.0,F,lablebi,
3445.0,45.0,H,Burgers,
3446.0,24.0,F,makloub,
3447.0,51.0,F,lablebi,
3448.0,35.0,F,pizza,
3449.0,25.0,F,Crepe,
3450.0,38.0,H,sandwichAyari,
3451.0,21.0,H,Burgers,
3452.0,47.0,F,sandwichAyari,
3453.0,40.0,F,Burgers,
3454.0,27.0,F,pizza,
3455.0,47.0,H,sandwitch,
3456.0,35.0,F,Burgers,
3457.0,26.0,H,Salade,
3458.0,48.0,H,sandwitch,
3459.0,55.0,H,Burgers,
3460.0,27.0,F,makloub,
3461.0,53.0,F,Salade,
3462.0,53.0,H,sandwitch,
3463.0,21.0,H,makloub,
3464.0,52.0,F,lablebi,
3465.0,51.0,H,Crepe,
3466.0,47.0,F,Salade,
3467.0,23.0,H,sandwitch,
3468.0,25.0,H,Crepe,
3469.0,41.0,F,pizza,
3470.0,46.0,F,lablebi,
3471.0,30.0,F,pizza,
3472.0,49.0,F,makloub,
3473.0,20.0,H,Salade,
3474.0,21.0,F,lablebi,
3475.0,42.0,H,Crepe,
3476.0,21.0,F,Crepe,
3477.0,32.0,H,kaftaji,
3478.0,54.0,F,sandwitch,
3479.0,51.0,F,makloub,
3480.0,28.0,H,makloub,
3481.0,40.0,F,sandwichAyari,
3482.0,42.0,F,sandwitch,
3483.0,23.0,H,Salade,
3484.0,41.0,F,Burgers,
3485.0,30.0,F,sandwitch,
3486.0,33.0,H,Salade,
3487.0,45.0,H,pizza,
3488.0,26.0,H,Salade,
3489.0,26.0,H,pizza,
3490.0,54.0,F,Salade,
3491.0,31.0,F,sandwitch,
3492.0,53.0,F,makloub,
3493.0,19.0,F,sandwitch,
3494.0,42.0,H,Burgers,
3495.0,27.0,F,kaftaji,
3496.0,36.0,H,lablebi,
3497.0,32.0,F,Crepe,
3498.0,42.0,H,pizza,
3499.0,20.0,F,sandwichAyari,
3500.0,28.0,F,Crepe,
3501.0,43.0,H,Salade,
3502.0,30.0,F,Salade,
3503.0,49.0,H,sandwichAyari,
3504.0,34.0,H,kaftaji,
3505.0,33.0,F,lablebi,
3506.0,38.0,F,makloub,
3507.0,31.0,F,pizza,
3508.0,52.0,H,makloub,
3509.0,40.0,H,pizza,
3510.0,27.0,F,kaftaji,
3511.0,28.0,H,kaftaji,
3512.0,25.0,F,Crepe,
3513.0,45.0,H,pizza,
3514.0,33.0,H,Crepe,
3515.0,42.0,H,Burgers,
3516.0,21.0,F,makloub,
3517.0,43.0,H,kaftaji,
3518.0,48.0,H,sandwitch,
3519.0,22.0,H,lablebi,
3520.0,50.0,H,kaftaji,
3521.0,34.0,H,Crepe,
3522.0,21.0,H,makloub,
3523.0,21.0,H,pizza,
3524.0,36.0,F,Burgers,
3525.0,54.0,F,sandwichAyari,
3526.0,32.0,H,lablebi,
3527.0,34.0,F,Crepe,
3528.0,56.0,H,lablebi,
3529.0,22.0,F,sandwitch,
3530.0,36.0,F,pizza,
3531.0,47.0,H,sandwichAyari,
3532.0,22.0,F,Salade,
3533.0,42.0,H,sandwichAyari,
3534.0,54.0,H,pizza,
3535.0,49.0,H,sandwichAyari,
3536.0,37.0,H,pizza,
3537.0,46.0,F,Crepe,
3538.0,55.0,H,Salade,
3539.0,50.0,F,Burgers,
3540.0,25.0,F,Burgers,
3541.0,37.0,H,pizza,
3542.0,37.0,H,Crepe,
3543.0,32.0,F,makloub,
3544.0,29.0,H,lablebi,
3545.0,25.0,H,lablebi,
3546.0,21.0,F,sandwichAyari,
3547.0,21.0,F,pizza,
3548.0,50.0,H,Crepe,
3549.0,22.0,F,Burgers,
3550.0,27.0,H,Burgers,
3551.0,20.0,H,makloub,
3552.0,37.0,F,pizza,
3553.0,40.0,H,lablebi,
3554.0,24.0,H,Salade,
3555.0,55.0,F,pizza,
3556.0,48.0,H,Burgers,
3557.0,39.0,H,pizza,
3558.0,49.0,F,Salade,
3559.0,49.0,H,Crepe,
3560.0,39.0,H,Burgers,
3561.0,40.0,F,kaftaji,
3562.0,48.0,H,sandwichAyari,
3563.0,25.0,F,sandwichAyari,
3564.0,25.0,F,lablebi,
3565.0,35.0,F,Burgers,
3566.0,18.0,F,sandwichAyari,
3567.0,23.0,H,Crepe,
3568.0,48.0,H,Crepe,
3569.0,29.0,H,Salade,
3570.0,28.0,H,Crepe,
3571.0,51.0,F,sandwichAyari,
3572.0,49.0,F,Burgers,
3573.0,40.0,H,Crepe,
3574.0,33.0,H,sandwitch,
3575.0,55.0,H,pizza,
3576.0,36.0,H,makloub,
3577.0,30.0,F,lablebi,
3578.0,54.0,F,sandwitch,
3579.0,26.0,H,sandwichAyari,
3580.0,26.0,H,sandwichAyari,
3581.0,29.0,H,kaftaji,
3582.0,20.0,H,makloub,
3583.0,39.0,F,makloub,
3584.0,21.0,H,makloub,
3585.0,28.0,H,Salade,
3586.0,35.0,F,sandwichAyari,
3587.0,35.0,H,sandwitch,
3588.0,52.0,H,sandwitch,
3589.0,41.0,F,sandwichAyari,
3590.0,38.0,F,Salade,
3591.0,54.0,F,lablebi,
3592.0,29.0,H,sandwichAyari,
3593.0,49.0,H,Burgers,
3594.0,25.0,F,Crepe,
3595.0,49.0,F,pizza,
3596.0,35.0,F,Burgers,
3597.0,42.0,H,pizza,
3598.0,29.0,F,sandwitch,
3599.0,43.0,F,Salade,
3600.0,36.0,H,pizza,
3601.0,52.0,F,Burgers,
3602.0,46.0,F,Crepe,
3603.0,38.0,F,sandwichAyari,
3604.0,21.0,H,Salade,
3605.0,38.0,H,Crepe,
3606.0,38.0,F,Burgers,
3607.0,49.0,H,kaftaji,
3608.0,20.0,H,Crepe,
3609.0,41.0,F,pizza,
3610.0,45.0,H,Burgers,
3611.0,38.0,H,sandwitch,
3612.0,20.0,H,lablebi,
3613.0,45.0,H,sandwitch,
3614.0,27.0,F,makloub,
3615.0,42.0,H,pizza,
3616.0,56.0,F,sandwitch,
3617.0,27.0,H,lablebi,
3618.0,26.0,F,lablebi,
3619.0,44.0,F,Crepe,
3620.0,21.0,F,sandwichAyari,
3621.0,32.0,H,Salade,
3622.0,36.0,H,Crepe,
3623.0,46.0,F,Burgers,
3624.0,29.0,H,Salade,
3625.0,34.0,H,pizza,
3626.0,35.0,F,Salade,
3627.0,46.0,F,Crepe,
3628.0,41.0,F,Salade,
3629.0,43.0,H,Crepe,
3630.0,47.0,F,kaftaji,
3631.0,27.0,H,makloub,
3632.0,47.0,H,makloub,
3633.0,48.0,F,makloub,
3634.0,42.0,F,makloub,
3635.0,56.0,H,sandwichAyari,
3636.0,38.0,H,pizza,
3637.0,39.0,F,Crepe,
3638.0,40.0,H,sandwichAyari,
3639.0,34.0,F,Burgers,
3640.0,31.0,F,kaftaji,
3641.0,27.0,F,Burgers,
3642.0,29.0,H,kaftaji,
3643.0,49.0,H,Crepe,
3644.0,41.0,F,lablebi,
3645.0,47.0,H,sandwichAyari,
3646.0,44.0,F,lablebi,
3647.0,18.0,F,sandwitch,
3648.0,28.0,F,lablebi,
3649.0,47.0,H,Crepe,
3650.0,49.0,H,sandwitch,
3651.0,25.0,F,Burgers,
3652.0,20.0,H,makloub,
3653.0,28.0,H,kaftaji,
3654.0,40.0,H,lablebi,
3655.0,55.0,H,Crepe,
3656.0,24.0,H,lablebi,
3657.0,44.0,H,Crepe,
3658.0,51.0,F,sandwichAyari,
3659.0,55.0,F,sandwichAyari,
3660.0,45.0,H,lablebi,
3661.0,40.0,F,pizza,
3662.0,37.0,F,kaftaji,
3663.0,54.0,F,pizza,
3664.0,31.0,H,kaftaji,
3665.0,41.0,F,Crepe,
3666.0,46.0,F,Salade,
3667.0,47.0,F,lablebi,
3668.0,42.0,F,pizza,
3669.0,42.0,H,Salade,
3670.0,39.0,F,Burgers,
3671.0,55.0,F,Burgers,
3672.0,51.0,H,makloub,
3673.0,19.0,H,makloub,
3674.0,47.0,F,lablebi,
3675.0,26.0,H,sandwichAyari,
3676.0,41.0,H,Crepe,
3677.0,51.0,F,pizza,
3678.0,55.0,F,Burgers,
3679.0,52.0,H,Crepe,
3680.0,52.0,H,sandwichAyari,
3681.0,23.0,F,sandwichAyari,
3682.0,55.0,H,makloub,
3683.0,35.0,F,lablebi,
3684.0,34.0,F,kaftaji,
3685.0,20.0,F,pizza,
3686.0,49.0,F,lablebi,
3687.0,50.0,F,Crepe,
3688.0,41.0,H,sandwichAyari,
3689.0,20.0,F,sandwitch,
3690.0,52.0,F,pizza,
3691.0,56.0,F,sandwitch,
3692.0,49.0,H,sandwichAyari,
3693.0,53.0,F,sandwichAyari,
3694.0,18.0,F,pizza,
3695.0,33.0,H,lablebi,
3696.0,40.0,F,Crepe,
3697.0,43.0,H,Burgers,
3698.0,28.0,H,lablebi,
3699.0,49.0,F,Crepe,
3700.0,20.0,H,sandwichAyari,
3701.0,32.0,H,pizza,
3702.0,31.0,F,pizza,
3703.0,42.0,H,Crepe,
3704.0,34.0,F,sandwitch,
3705.0,29.0,F,pizza,
3706.0,40.0,H,pizza,
3707.0,25.0,H,lablebi,
3708.0,49.0,H,pizza,
3709.0,22.0,F,sandwitch,
3710.0,25.0,F,Salade,
3711.0,21.0,F,Crepe,
3712.0,30.0,H,kaftaji,
3713.0,49.0,H,Crepe,
3714.0,27.0,F,Salade,
3715.0,55.0,F,lablebi,
3716.0,34.0,H,Crepe,
3717.0,22.0,F,Burgers,
3718.0,26.0,H,kaftaji,
3719.0,53.0,F,pizza,
3720.0,28.0,H,Crepe,
3721.0,53.0,F,pizza,
3722.0,50.0,F,kaftaji,
3723.0,36.0,H,Crepe,
3724.0,28.0,H,kaftaji,
3725.0,45.0,H,sandwitch,
3726.0,44.0,H,pizza,
3727.0,40.0,H,kaftaji,
3728.0,38.0,F,sandwitch,
3729.0,37.0,F,lablebi,
3730.0,22.0,F,sandwitch,
3731.0,34.0,F,sandwichAyari,
3732.0,52.0,H,sandwitch,
3733.0,46.0,H,makloub,
3734.0,39.0,H,kaftaji,
3735.0,23.0,H,Crepe,
3736.0,49.0,F,pizza,
3737.0,33.0,F,sandwichAyari,
3738.0,20.0,F,sandwitch,
3739.0,23.0,F,sandwitch,
3740.0,41.0,F,Salade,
3741.0,50.0,H,sandwitch,
3742.0,53.0,H,Salade,
3743.0,25.0,F,Salade,
3744.0,32.0,F,Crepe,
3745.0,33.0,F,Salade,
3746.0,49.0,F,Burgers,
3747.0,33.0,H,Salade,
3748.0,54.0,F,sandwichAyari,
3749.0,51.0,F,pizza,
3750.0,36.0,F,kaftaji,
3751.0,25.0,H,pizza,
3752.0,52.0,H,kaftaji,
3753.0,38.0,F,Crepe,
3754.0,23.0,H,sandwitch,
3755.0,33.0,F,lablebi,
3756.0,45.0,F,sandwitch,
3757.0,52.0,F,Crepe,
3758.0,38.0,F,makloub,
3759.0,44.0,F,pizza,
3760.0,39.0,H,sandwichAyari,
3761.0,41.0,F,sandwichAyari,
3762.0,21.0,H,kaftaji,
3763.0,49.0,H,Salade,
3764.0,31.0,H,makloub,
3765.0,34.0,F,pizza,
3766.0,40.0,F,kaftaji,
3767.0,33.0,H,sandwitch,
3768.0,33.0,H,pizza,
3769.0,28.0,F,sandwitch,
3770.0,18.0,F,makloub,
3771.0,54.0,H,Burgers,
3772.0,52.0,H,Burgers,
3773.0,49.0,H,Burgers,
3774.0,52.0,H,Salade,
3775.0,28.0,H,makloub,
3776.0,29.0,H,Burgers,
3777.0,55.0,F,Burgers,
3778.0,42.0,F,kaftaji,
3779.0,21.0,H,Burgers,
3780.0,45.0,F,Crepe,
3781.0,49.0,H,lablebi,
3782.0,37.0,F,sandwichAyari,
3783.0,38.0,F,Crepe,
3784.0,48.0,F,Salade,
3785.0,22.0,H,makloub,
3786.0,39.0,F,Salade,
3787.0,27.0,F,kaftaji,
3788.0,51.0,H,pizza,
3789.0,56.0,F,Salade,
3790.0,26.0,F,sandwichAyari,
3791.0,33.0,H,Crepe,
3792.0,50.0,F,Crepe,
3793.0,35.0,H,pizza,
3794.0,44.0,F,makloub,
3795.0,33.0,H,kaftaji,
3796.0,39.0,F,Crepe,
3797.0,23.0,H,Crepe,
3798.0,52.0,F,Salade,
3799.0,39.0,H,makloub,
3800.0,28.0,F,sandwichAyari,
3801.0,22.0,F,makloub,
3802.0,49.0,F,sandwitch,
3803.0,51.0,F,kaftaji,
3804.0,30.0,F,makloub,
3805.0,26.0,F,Salade,
3806.0,29.0,F,Salade,
3807.0,44.0,H,lablebi,
3808.0,20.0,F,lablebi,
3809.0,55.0,F,kaftaji,
3810.0,38.0,F,Burgers,
3811.0,49.0,F,makloub,
3812.0,48.0,H,sandwichAyari,
3813.0,32.0,H,kaftaji,
3814.0,35.0,H,lablebi,
3815.0,26.0,H,sandwichAyari,
3816.0,32.0,H,Salade,
3817.0,36.0,F,kaftaji,
3818.0,49.0,H,sandwichAyari,
3819.0,42.0,F,lablebi,
3820.0,25.0,H,makloub,
3821.0,51.0,F,makloub,
3822.0,29.0,F,Salade,
3823.0,25.0,F,pizza,
3824.0,39.0,H,kaftaji,
3825.0,47.0,F,pizza,
3826.0,20.0,H,Crepe,
3827.0,19.0,F,lablebi,
3828.0,44.0,H,sandwitch,
3829.0,32.0,F,Crepe,
3830.0,40.0,H,sandwitch,
3831.0,29.0,H,kaftaji,
3832.0,33.0,H,lablebi,
3833.0,46.0,H,kaftaji,
3834.0,39.0,H,Crepe,
3835.0,48.0,F,pizza,
3836.0,43.0,F,Crepe,
3837.0,33.0,F,Burgers,
3838.0,49.0,F,Salade,
3839.0,22.0,H,pizza,
3840.0,54.0,H,pizza,
3841.0,52.0,F,kaftaji,
3842.0,49.0,F,sandwichAyari,
3843.0,45.0,F,Crepe,
3844.0,30.0,F,kaftaji,
3845.0,28.0,H,sandwichAyari,
3846.0,51.0,H,Burgers,
3847.0,53.0,H,kaftaji,
3848.0,21.0,H,Burgers,
3849.0,43.0,F,makloub,
3850.0,38.0,H,kaftaji,
3851.0,20.0,H,sandwitch,
3852.0,54.0,H,lablebi,
3853.0,54.0,F,sandwitch,
3854.0,44.0,H,Salade,
3855.0,27.0,H,sandwichAyari,
3856.0,48.0,F,pizza,
3857.0,23.0,F,makloub,
3858.0,53.0,H,kaftaji,
3859.0,43.0,H,Crepe,
3860.0,31.0,F,Burgers,
3861.0,28.0,F,pizza,
3862.0,26.0,H,Salade,
3863.0,31.0,F,Salade,
3864.0,26.0,H,Crepe,
3865.0,42.0,H,sandwichAyari,
3866.0,38.0,F,sandwichAyari,
3867.0,39.0,F,Salade,
3868.0,39.0,H,kaftaji,
3869.0,34.0,F,lablebi,
3870.0,51.0,H,pizza,
3871.0,49.0,H,sandwitch,
3872.0,32.0,F,kaftaji,
3873.0,36.0,H,sandwichAyari,
3874.0,23.0,H,makloub,
3875.0,37.0,F,pizza,
3876.0,35.0,H,sandwitch,
3877.0,21.0,F,lablebi,
3878.0,20.0,H,Crepe,
3879.0,49.0,H,Salade,
3880.0,37.0,H,kaftaji,
3881.0,49.0,H,lablebi,
3882.0,22.0,F,Salade,
3883.0,51.0,F,sandwitch,
3884.0,40.0,H,kaftaji,
3885.0,37.0,F,sandwichAyari,
3886.0,35.0,H,kaftaji,
3887.0,23.0,H,sandwitch,
3888.0,29.0,H,Crepe,
3889.0,41.0,H,sandwichAyari,
3890.0,26.0,F,makloub,
3891.0,24.0,H,lablebi,
3892.0,21.0,H,kaftaji,
3893.0,48.0,F,makloub,
3894.0,51.0,H,makloub,
3895.0,21.0,F,pizza,
3896.0,31.0,H,sandwitch,
3897.0,45.0,F,sandwitch,
3898.0,55.0,H,Burgers,
3899.0,44.0,H,kaftaji,
