idCustomer,AgeCustomer,Gender,AdressCustomer,CommandeCustom,
2926.0,34.0,Homme,Cité tadamon,pizza,
2927.0,33.0,Homme,Marsa,Burgers,
2928.0,38.0,Femme,Ariana,sandwitch,
2929.0,22.0,Homme,Ariana,makloub,
2930.0,53.0,Femme,Borj louzir,Crepe,
2931.0,21.0,Homme,CentreHurbainNord,Salade,
2932.0,37.0,Femme,lac1,Salade,
2933.0,21.0,Homme,lac1,pizza,
2934.0,40.0,Homme,Gamart,Crepe,
2935.0,37.0,Homme,CentreHurbainNord,makloub,
2936.0,30.0,Femme,Cité Nasr,sandwitch,
2937.0,31.0,Femme,Manzeh,makloub,
2938.0,33.0,Femme,Ghazale,Salade,
2939.0,29.0,Femme,Marsa,Crepe,
2940.0,35.0,Homme,Manar,Crepe,
2941.0,50.0,Femme,CentreHurbainNord,Salade,
2942.0,56.0,Homme,Marsa,makloub,
2943.0,43.0,Femme,Ariana,makloub,
2944.0,31.0,Homme,Marsa,makloub,
2945.0,47.0,Homme,Manar,sandwitch,
2946.0,51.0,Homme,Borj louzir,Burgers,
2947.0,43.0,Homme,lac1,sandwitch,
2948.0,42.0,Femme,Marsa,Salade,
2949.0,40.0,Homme,Cité Nasr,Crepe,
2950.0,39.0,Femme,Manar,Crepe,
2951.0,53.0,Femme,Cité Nasr,Crepe,
2952.0,50.0,Homme,Ghazale,sandwitch,
2953.0,44.0,Femme,Ghazale,makloub,
2954.0,44.0,Femme,Ariana,makloub,
2955.0,48.0,Homme,Ghazale,makloub,
2956.0,48.0,Homme,Cité tadamon,Salade,
2957.0,27.0,Femme,Gamart,makloub,
2958.0,24.0,Homme,Cité Nasr,pizza,
2959.0,21.0,Homme,Ariana,pizza,
2960.0,25.0,Homme,Cité tadamon,makloub,
2961.0,21.0,Femme,Manar,sandwitch,
2962.0,30.0,Femme,Cité Nasr,Salade,
2963.0,20.0,Femme,Cité Intilaka,makloub,
2964.0,32.0,Homme,Gamart,Salade,
2965.0,27.0,Femme,Ariana,Burgers,
2966.0,22.0,Homme,Borj louzir,Burgers,
2967.0,54.0,Femme,Cité Nasr,Crepe,
2968.0,54.0,Femme,Manar,makloub,
2969.0,27.0,Homme,Lafayet,Crepe,
2970.0,24.0,Femme,Gamart,pizza,
2971.0,22.0,Homme,Cité Nasr,pizza,
2972.0,52.0,Femme,Ghazale,Burgers,
2973.0,31.0,Homme,CentreHurbainNord,Crepe,
2974.0,38.0,Homme,Ghazale,pizza,
2975.0,27.0,Femme,CentreHurbainNord,Salade,
2976.0,20.0,Homme,Ariana,sandwitch,
2977.0,47.0,Homme,Ariana,Burgers,
2978.0,25.0,Homme,Cité Nasr,Crepe,
2979.0,45.0,Homme,Gamart,makloub,
2980.0,37.0,Homme,Cité tadamon,Salade,
2981.0,44.0,Femme,Manar,Crepe,
2982.0,19.0,Femme,Ghazale,Crepe,
2983.0,34.0,Homme,lac1,Crepe,
2984.0,18.0,Femme,CentreHurbainNord,pizza,
2985.0,39.0,Femme,Borj louzir,Crepe,
2986.0,47.0,Homme,Cité Nasr,Salade,
2987.0,37.0,Femme,Cité Nasr,sandwitch,
2988.0,52.0,Femme,CentreHurbainNord,Crepe,
2989.0,26.0,Homme,Cité Nasr,Salade,
2990.0,30.0,Homme,Cité Nasr,Burgers,
2991.0,55.0,Femme,Ariana,sandwitch,
2992.0,33.0,Homme,Lafayet,makloub,
2993.0,48.0,Homme,Lafayet,sandwitch,
2994.0,21.0,Femme,Cité Nasr,Burgers,
2995.0,39.0,Homme,Cité Intilaka,Crepe,
2996.0,34.0,Femme,lac1,Crepe,
2997.0,27.0,Homme,Lafayet,sandwitch,
2998.0,54.0,Homme,Ghazale,sandwitch,
2999.0,49.0,Femme,Manar,Crepe,
3000.0,38.0,Femme,Lafayet,Crepe,
3001.0,20.0,Femme,lac1,sandwitch,
3002.0,47.0,Femme,Ghazale,Burgers,
3003.0,34.0,Femme,CentreHurbainNord,Crepe,
3004.0,38.0,Femme,Ghazale,Salade,
3005.0,55.0,Homme,CentreHurbainNord,makloub,
3006.0,37.0,Homme,Cité Intilaka,makloub,
3007.0,40.0,Homme,lac1,sandwitch,
3008.0,55.0,Homme,Gamart,Burgers,
3009.0,36.0,Homme,Cité tadamon,sandwitch,
3010.0,37.0,Femme,Cité tadamon,sandwitch,
3011.0,49.0,Femme,Cité tadamon,pizza,
3012.0,21.0,Femme,Manar,sandwitch,
3013.0,54.0,Homme,Manzeh,makloub,
3014.0,41.0,Femme,Manar,Burgers,
3015.0,36.0,Femme,Manar,makloub,
3016.0,48.0,Femme,Cité tadamon,makloub,
3017.0,53.0,Homme,CentreHurbainNord,Salade,
3018.0,19.0,Femme,Marsa,Salade,
3019.0,22.0,Femme,Cité Intilaka,pizza,
3020.0,33.0,Femme,Borj louzir,Salade,
3021.0,35.0,Femme,Manar,pizza,
3022.0,45.0,Femme,Cité Nasr,Burgers,
3023.0,31.0,Femme,Marsa,sandwitch,
3024.0,38.0,Femme,Borj louzir,Salade,
3025.0,29.0,Homme,Manar,Crepe,
3026.0,49.0,Homme,Gamart,makloub,
3027.0,41.0,Homme,Manar,Crepe,
3028.0,47.0,Femme,Ariana,Burgers,
3029.0,28.0,Femme,Cité tadamon,pizza,
3030.0,35.0,Femme,Ghazale,Crepe,
3031.0,38.0,Femme,Manar,Crepe,
3032.0,42.0,Homme,Cité Nasr,sandwitch,
3033.0,54.0,Femme,Ghazale,sandwitch,
3034.0,55.0,Homme,Manar,pizza,
3035.0,44.0,Femme,Lafayet,Burgers,
3036.0,43.0,Homme,Ariana,Crepe,
3037.0,26.0,Femme,Cité Intilaka,Salade,
3038.0,29.0,Homme,Cité Intilaka,makloub,
3039.0,42.0,Homme,Manzeh,Burgers,
3040.0,54.0,Homme,Cité Intilaka,Salade,
3041.0,52.0,Femme,Cité Nasr,Burgers,
3042.0,40.0,Homme,CentreHurbainNord,sandwitch,
3043.0,47.0,Femme,Manar,Crepe,
3044.0,36.0,Homme,Lafayet,sandwitch,
3045.0,25.0,Homme,CentreHurbainNord,Burgers,
3046.0,33.0,Femme,Marsa,sandwitch,
3047.0,29.0,Femme,Cité Nasr,makloub,
3048.0,51.0,Homme,Manar,Burgers,
3049.0,46.0,Femme,Manar,Burgers,
3050.0,30.0,Homme,Ariana,Salade,
3051.0,37.0,Homme,CentreHurbainNord,Burgers,
3052.0,20.0,Homme,Cité Nasr,pizza,
3053.0,18.0,Femme,Cité tadamon,Crepe,
3054.0,25.0,Femme,Manzeh,pizza,
3055.0,27.0,Femme,Marsa,Salade,
3056.0,53.0,Homme,Manzeh,sandwitch,
3057.0,47.0,Homme,Ghazale,sandwitch,
3058.0,53.0,Femme,Borj louzir,Salade,
3059.0,44.0,Homme,Borj louzir,Crepe,
3060.0,25.0,Femme,Borj louzir,pizza,
3061.0,29.0,Femme,Marsa,Crepe,
3062.0,51.0,Homme,Gamart,Salade,
3063.0,40.0,Homme,Lafayet,pizza,
3064.0,46.0,Homme,Manzeh,Salade,
3065.0,23.0,Homme,Lafayet,Crepe,
3066.0,22.0,Femme,Cité Intilaka,Salade,
3067.0,47.0,Femme,Marsa,Crepe,
3068.0,35.0,Femme,Manzeh,makloub,
3069.0,31.0,Homme,Ghazale,Burgers,
3070.0,22.0,Homme,Ghazale,Crepe,
3071.0,28.0,Homme,Ariana,sandwitch,
3072.0,26.0,Femme,Cité Nasr,Burgers,
3073.0,25.0,Femme,Cité Nasr,Salade,
3074.0,20.0,Femme,Cité Nasr,Crepe,
3075.0,55.0,Homme,Lafayet,makloub,
3076.0,36.0,Femme,Ariana,Salade,
3077.0,21.0,Femme,Cité Nasr,makloub,
3078.0,29.0,Femme,Manzeh,makloub,
3079.0,37.0,Homme,CentreHurbainNord,pizza,
3080.0,51.0,Femme,Cité Nasr,Burgers,
3081.0,50.0,Femme,Gamart,Crepe,
3082.0,23.0,Homme,Ariana,sandwitch,
3083.0,32.0,Homme,Cité Nasr,makloub,
3084.0,51.0,Femme,Ariana,Burgers,
3085.0,45.0,Homme,Lafayet,pizza,
3086.0,32.0,Femme,Manzeh,Crepe,
3087.0,28.0,Femme,Cité Nasr,makloub,
3088.0,44.0,Femme,Cité Intilaka,Crepe,
3089.0,54.0,Femme,Manar,Salade,
3090.0,53.0,Femme,Marsa,Salade,
3091.0,35.0,Homme,Manar,sandwitch,
3092.0,26.0,Homme,Ariana,Crepe,
3093.0,23.0,Homme,CentreHurbainNord,sandwitch,
3094.0,30.0,Femme,Ariana,sandwitch,
3095.0,52.0,Homme,Borj louzir,Crepe,
3096.0,32.0,Femme,Gamart,Crepe,
3097.0,23.0,Femme,Cité tadamon,sandwitch,
3098.0,40.0,Homme,Cité Nasr,pizza,
3099.0,24.0,Femme,lac1,makloub,
3100.0,50.0,Homme,Cité tadamon,Crepe,
3101.0,49.0,Homme,Cité Nasr,sandwitch,
3102.0,19.0,Femme,Cité Intilaka,makloub,
3103.0,23.0,Femme,Manzeh,Burgers,
3104.0,34.0,Homme,lac1,Burgers,
3105.0,25.0,Femme,lac1,Burgers,
3106.0,55.0,Femme,Borj louzir,Crepe,
3107.0,18.0,Homme,Ghazale,makloub,
3108.0,40.0,Femme,Ariana,Crepe,
3109.0,38.0,Homme,Lafayet,makloub,
3110.0,19.0,Femme,lac1,Burgers,
3111.0,43.0,Homme,Lafayet,Crepe,
3112.0,36.0,Femme,Ghazale,Salade,
3113.0,24.0,Homme,Gamart,makloub,
3114.0,30.0,Homme,Cité tadamon,makloub,
3115.0,31.0,Femme,Manzeh,sandwitch,
3116.0,30.0,Homme,Manzeh,Burgers,
3117.0,40.0,Homme,CentreHurbainNord,Crepe,
3118.0,48.0,Femme,Marsa,Crepe,
3119.0,48.0,Femme,Cité Intilaka,makloub,
3120.0,55.0,Homme,Borj louzir,pizza,
3121.0,19.0,Femme,Lafayet,Salade,
3122.0,19.0,Femme,Lafayet,makloub,
3123.0,37.0,Femme,Ghazale,sandwitch,
3124.0,25.0,Femme,Cité tadamon,Burgers,
3125.0,33.0,Femme,Gamart,Burgers,
3126.0,44.0,Homme,Cité Nasr,Crepe,
3127.0,33.0,Homme,Ariana,sandwitch,
3128.0,26.0,Homme,lac1,Crepe,
3129.0,19.0,Homme,Ghazale,Salade,
3130.0,29.0,Femme,lac1,pizza,
3131.0,31.0,Homme,Lafayet,Burgers,
3132.0,52.0,Femme,Manzeh,makloub,
3133.0,55.0,Femme,Manzeh,Crepe,
3134.0,20.0,Homme,Marsa,pizza,
3135.0,18.0,Femme,Cité Intilaka,Crepe,
3136.0,48.0,Femme,lac1,sandwitch,
3137.0,35.0,Homme,CentreHurbainNord,Salade,
3138.0,32.0,Femme,Ghazale,Crepe,
3139.0,46.0,Femme,lac1,Burgers,
3140.0,32.0,Homme,Cité Intilaka,Crepe,
3141.0,38.0,Femme,Ghazale,Crepe,
3142.0,32.0,Femme,Lafayet,sandwitch,
3143.0,21.0,Femme,Lafayet,pizza,
3144.0,46.0,Femme,Cité Intilaka,Burgers,
3145.0,33.0,Femme,Cité tadamon,Salade,
3146.0,42.0,Femme,Cité Intilaka,Salade,
3147.0,45.0,Homme,Cité Nasr,pizza,
3148.0,43.0,Homme,lac1,Salade,
3149.0,45.0,Femme,Marsa,Crepe,
3150.0,18.0,Homme,CentreHurbainNord,pizza,
3151.0,20.0,Femme,lac1,makloub,
3152.0,31.0,Homme,Cité Intilaka,pizza,
3153.0,46.0,Homme,Borj louzir,Salade,
3154.0,51.0,Homme,Lafayet,pizza,
3155.0,37.0,Femme,Cité Intilaka,Salade,
3156.0,48.0,Femme,Ghazale,makloub,
3157.0,55.0,Homme,Manar,makloub,
3158.0,25.0,Homme,Cité Nasr,Burgers,
3159.0,54.0,Femme,CentreHurbainNord,sandwitch,
3160.0,41.0,Homme,lac1,Crepe,
3161.0,25.0,Homme,Lafayet,sandwitch,
3162.0,43.0,Femme,Cité Intilaka,Salade,
3163.0,39.0,Femme,Lafayet,pizza,
3164.0,27.0,Homme,Ghazale,makloub,
3165.0,53.0,Homme,Manar,makloub,
3166.0,38.0,Femme,Cité Intilaka,sandwitch,
3167.0,22.0,Femme,Manar,makloub,
3168.0,50.0,Femme,Manzeh,Burgers,
3169.0,33.0,Homme,Cité Intilaka,sandwitch,
3170.0,29.0,Homme,Ariana,pizza,
3171.0,36.0,Femme,Ariana,Crepe,
3172.0,21.0,Homme,lac1,Salade,
3173.0,53.0,Femme,Cité Nasr,pizza,
3174.0,38.0,Femme,Cité tadamon,Salade,
3175.0,44.0,Femme,CentreHurbainNord,pizza,
3176.0,46.0,Femme,Ariana,pizza,
3177.0,40.0,Femme,CentreHurbainNord,Burgers,
3178.0,51.0,Femme,Gamart,makloub,
3179.0,21.0,Femme,Manar,makloub,
3180.0,41.0,Homme,Cité Intilaka,sandwitch,
3181.0,30.0,Homme,Lafayet,makloub,
3182.0,29.0,Femme,Gamart,sandwitch,
3183.0,53.0,Femme,Ariana,makloub,
3184.0,34.0,Homme,Ariana,Burgers,
3185.0,41.0,Homme,Cité Intilaka,Crepe,
3186.0,44.0,Femme,Manar,pizza,
3187.0,35.0,Femme,CentreHurbainNord,sandwitch,
3188.0,46.0,Homme,Cité Nasr,sandwitch,
3189.0,38.0,Femme,Gamart,Crepe,
3190.0,48.0,Homme,lac1,pizza,
3191.0,35.0,Homme,Cité Intilaka,Crepe,
3192.0,31.0,Femme,CentreHurbainNord,Burgers,
3193.0,23.0,Homme,Manzeh,sandwitch,
3194.0,44.0,Femme,Cité Intilaka,Burgers,
3195.0,39.0,Femme,Cité Nasr,pizza,
3196.0,52.0,Homme,Manzeh,makloub,
3197.0,45.0,Homme,Cité tadamon,Burgers,
3198.0,47.0,Homme,CentreHurbainNord,makloub,
3199.0,51.0,Femme,lac1,sandwitch,
3200.0,19.0,Homme,Cité Intilaka,Salade,
3201.0,53.0,Femme,CentreHurbainNord,sandwitch,
3202.0,54.0,Femme,Lafayet,Burgers,
3203.0,32.0,Femme,Marsa,Salade,
3204.0,31.0,Homme,Gamart,Salade,
3205.0,56.0,Homme,Marsa,makloub,
3206.0,54.0,Homme,CentreHurbainNord,pizza,
3207.0,33.0,Homme,Marsa,makloub,
3208.0,36.0,Homme,Manar,Crepe,
3209.0,28.0,Homme,Cité Intilaka,pizza,
3210.0,22.0,Homme,Manar,Burgers,
3211.0,34.0,Homme,Cité Intilaka,Burgers,
3212.0,26.0,Femme,lac1,Salade,
3213.0,53.0,Femme,Manzeh,Salade,
3214.0,27.0,Homme,Cité Nasr,Salade,
3215.0,40.0,Homme,CentreHurbainNord,Crepe,
3216.0,48.0,Homme,Cité Nasr,pizza,
3217.0,44.0,Femme,Ariana,Salade,
3218.0,36.0,Homme,Gamart,Crepe,
3219.0,35.0,Femme,CentreHurbainNord,Salade,
3220.0,45.0,Femme,Ariana,Burgers,
3221.0,37.0,Homme,Ghazale,makloub,
3222.0,21.0,Femme,Ariana,Salade,
3223.0,25.0,Homme,Gamart,pizza,
3224.0,41.0,Femme,Manar,makloub,
3225.0,46.0,Femme,Borj louzir,pizza,
3226.0,30.0,Homme,Borj louzir,Burgers,
3227.0,50.0,Femme,Borj louzir,Salade,
3228.0,28.0,Femme,Manar,Burgers,
3229.0,49.0,Homme,Cité Nasr,Burgers,
3230.0,55.0,Femme,Lafayet,sandwitch,
3231.0,47.0,Femme,Marsa,sandwitch,
3232.0,52.0,Homme,Ghazale,pizza,
3233.0,50.0,Femme,Gamart,Burgers,
3234.0,20.0,Femme,Gamart,pizza,
3235.0,30.0,Homme,Lafayet,Crepe,
3236.0,34.0,Homme,Cité tadamon,sandwitch,
3237.0,37.0,Homme,Manar,sandwitch,
3238.0,26.0,Homme,Cité tadamon,sandwitch,
3239.0,40.0,Femme,Marsa,Salade,
3240.0,50.0,Femme,Lafayet,pizza,
3241.0,43.0,Femme,Borj louzir,sandwitch,
3242.0,20.0,Homme,Gamart,Burgers,
3243.0,33.0,Homme,Ghazale,sandwitch,
3244.0,56.0,Homme,Cité Nasr,Burgers,
3245.0,20.0,Femme,Ghazale,makloub,
3246.0,55.0,Homme,Marsa,Salade,
3247.0,43.0,Homme,Lafayet,makloub,
3248.0,27.0,Femme,lac1,Crepe,
3249.0,25.0,Homme,Lafayet,Crepe,
3250.0,44.0,Homme,Manar,Crepe,
3251.0,31.0,Homme,CentreHurbainNord,makloub,
3252.0,38.0,Homme,Ariana,Salade,
3253.0,18.0,Femme,Gamart,pizza,
3254.0,33.0,Homme,Lafayet,makloub,
3255.0,37.0,Femme,Marsa,makloub,
3256.0,22.0,Femme,Manzeh,pizza,
3257.0,36.0,Femme,Borj louzir,sandwitch,
3258.0,19.0,Homme,Ghazale,makloub,
3259.0,23.0,Homme,Borj louzir,Crepe,
3260.0,29.0,Femme,lac1,Burgers,
3261.0,46.0,Homme,CentreHurbainNord,Burgers,
3262.0,33.0,Homme,Gamart,makloub,
3263.0,42.0,Femme,Cité Intilaka,Salade,
3264.0,30.0,Femme,CentreHurbainNord,makloub,
3265.0,21.0,Homme,Ariana,pizza,
3266.0,44.0,Femme,Borj louzir,Crepe,
3267.0,46.0,Femme,Cité Intilaka,pizza,
3268.0,31.0,Femme,Cité tadamon,pizza,
3269.0,53.0,Homme,Cité Nasr,sandwitch,
3270.0,27.0,Femme,Cité tadamon,Salade,
3271.0,48.0,Femme,Ariana,pizza,
3272.0,20.0,Homme,Marsa,pizza,
3273.0,29.0,Femme,Lafayet,makloub,
3274.0,54.0,Femme,Ariana,pizza,
3275.0,52.0,Homme,Borj louzir,Burgers,
3276.0,29.0,Homme,Lafayet,Salade,
3277.0,54.0,Homme,Marsa,Burgers,
3278.0,28.0,Femme,Cité tadamon,Salade,
3279.0,37.0,Homme,Cité Nasr,Crepe,
3280.0,21.0,Homme,Borj louzir,Burgers,
3281.0,46.0,Homme,Cité tadamon,sandwitch,
3282.0,52.0,Homme,Cité Intilaka,pizza,
3283.0,54.0,Femme,Manar,makloub,
3284.0,41.0,Femme,Cité tadamon,Salade,
3285.0,35.0,Femme,Ariana,sandwitch,
3286.0,25.0,Homme,Manar,Salade,
3287.0,43.0,Femme,Ariana,Salade,
3288.0,46.0,Homme,Manzeh,pizza,
3289.0,28.0,Femme,Gamart,sandwitch,
3290.0,48.0,Femme,Borj louzir,pizza,
3291.0,52.0,Femme,Borj louzir,Burgers,
3292.0,22.0,Femme,Lafayet,makloub,
3293.0,56.0,Homme,Borj louzir,Crepe,
3294.0,46.0,Femme,Gamart,Salade,
3295.0,18.0,Homme,Cité Nasr,makloub,
3296.0,55.0,Femme,Cité Nasr,Crepe,
3297.0,47.0,Homme,Lafayet,sandwitch,
3298.0,19.0,Homme,Cité Nasr,sandwitch,
3299.0,53.0,Femme,Ghazale,Salade,
3300.0,42.0,Homme,Ariana,Crepe,
3301.0,51.0,Homme,CentreHurbainNord,sandwitch,
3302.0,48.0,Homme,Cité Intilaka,sandwitch,
3303.0,47.0,Femme,Borj louzir,makloub,
3304.0,28.0,Homme,lac1,Crepe,
3305.0,40.0,Femme,Cité Intilaka,Burgers,
3306.0,38.0,Femme,Borj louzir,Crepe,
3307.0,45.0,Homme,Manar,pizza,
3308.0,55.0,Homme,Manar,Salade,
3309.0,43.0,Homme,Manzeh,Salade,
3310.0,22.0,Femme,Marsa,makloub,
3311.0,48.0,Homme,Manzeh,Crepe,
3312.0,51.0,Femme,Manar,Crepe,
3313.0,39.0,Femme,lac1,makloub,
3314.0,19.0,Femme,lac1,Crepe,
3315.0,33.0,Homme,Cité Intilaka,pizza,
3316.0,46.0,Femme,Manar,sandwitch,
3317.0,53.0,Femme,Ariana,pizza,
3318.0,36.0,Homme,Ghazale,Salade,
3319.0,54.0,Homme,Marsa,Burgers,
3320.0,23.0,Femme,Manzeh,pizza,
3321.0,24.0,Homme,Marsa,Salade,
3322.0,22.0,Homme,Manar,makloub,
3323.0,31.0,Homme,Manzeh,Crepe,
3324.0,47.0,Homme,Manar,Burgers,
3325.0,26.0,Homme,Cité Intilaka,Salade,
3326.0,48.0,Homme,Borj louzir,Crepe,
3327.0,51.0,Homme,Cité tadamon,Burgers,
3328.0,29.0,Femme,Borj louzir,makloub,
3329.0,44.0,Femme,Cité Nasr,sandwitch,
3330.0,45.0,Homme,Cité Nasr,pizza,
3331.0,33.0,Femme,Manar,sandwitch,
3332.0,56.0,Homme,Lafayet,sandwitch,
3333.0,53.0,Femme,Cité tadamon,sandwitch,
3334.0,25.0,Homme,Cité Nasr,makloub,
3335.0,45.0,Femme,Cité tadamon,sandwitch,
3336.0,33.0,Femme,Cité Nasr,pizza,
3337.0,19.0,Femme,CentreHurbainNord,pizza,
3338.0,23.0,Homme,CentreHurbainNord,Crepe,
3339.0,45.0,Femme,Manar,makloub,
3340.0,25.0,Femme,Gamart,sandwitch,
3341.0,29.0,Homme,Cité tadamon,pizza,
3342.0,38.0,Homme,Lafayet,Salade,
3343.0,29.0,Homme,Lafayet,Crepe,
3344.0,32.0,Femme,CentreHurbainNord,makloub,
3345.0,26.0,Homme,Gamart,sandwitch,
3346.0,35.0,Femme,Cité tadamon,Burgers,
3347.0,42.0,Homme,Cité Intilaka,Burgers,
3348.0,52.0,Homme,Borj louzir,makloub,
3349.0,26.0,Homme,Ariana,sandwitch,
3350.0,49.0,Femme,Gamart,Crepe,
3351.0,23.0,Homme,Ghazale,sandwitch,
3352.0,46.0,Homme,Ariana,Salade,
3353.0,41.0,Homme,Cité Nasr,Crepe,
3354.0,34.0,Femme,Lafayet,pizza,
3355.0,37.0,Homme,lac1,Burgers,
3356.0,23.0,Femme,Manzeh,makloub,
3357.0,41.0,Homme,CentreHurbainNord,Burgers,
3358.0,30.0,Homme,Marsa,Salade,
3359.0,38.0,Homme,Cité Nasr,pizza,
3360.0,30.0,Femme,lac1,makloub,
3361.0,20.0,Homme,Ghazale,Crepe,
3362.0,22.0,Homme,Marsa,Burgers,
3363.0,48.0,Femme,lac1,Crepe,
3364.0,36.0,Femme,Cité Intilaka,makloub,
3365.0,39.0,Homme,Manar,pizza,
3366.0,27.0,Femme,CentreHurbainNord,Crepe,
3367.0,48.0,Femme,Cité tadamon,sandwitch,
3368.0,27.0,Femme,lac1,Burgers,
3369.0,34.0,Homme,Borj louzir,pizza,
3370.0,34.0,Femme,Cité Intilaka,makloub,
3371.0,20.0,Femme,Cité tadamon,Salade,
3372.0,44.0,Femme,lac1,sandwitch,
3373.0,40.0,Homme,Marsa,pizza,
3374.0,39.0,Femme,Cité tadamon,Salade,
3375.0,54.0,Femme,Manzeh,Crepe,
3376.0,39.0,Femme,Ariana,Salade,
3377.0,27.0,Homme,Manar,Salade,
3378.0,47.0,Femme,Manar,Burgers,
3379.0,30.0,Femme,Ariana,Salade,
3380.0,36.0,Femme,Cité tadamon,makloub,
3381.0,49.0,Femme,lac1,makloub,
3382.0,30.0,Homme,Cité Nasr,Salade,
3383.0,54.0,Femme,Borj louzir,Salade,
3384.0,20.0,Femme,Gamart,Salade,
3385.0,51.0,Homme,CentreHurbainNord,Burgers,
3386.0,43.0,Homme,CentreHurbainNord,Burgers,
3387.0,48.0,Homme,Cité Nasr,Crepe,
3388.0,31.0,Homme,Marsa,Salade,
3389.0,43.0,Homme,Cité Nasr,sandwitch,
3390.0,25.0,Homme,Marsa,makloub,
3391.0,52.0,Homme,lac1,Crepe,
3392.0,23.0,Homme,Cité Intilaka,Burgers,
3393.0,30.0,Homme,Lafayet,sandwitch,
3394.0,22.0,Homme,Ghazale,Burgers,
3395.0,43.0,Femme,Ghazale,makloub,
3396.0,47.0,Femme,Manar,pizza,
3397.0,33.0,Homme,Gamart,makloub,
3398.0,35.0,Homme,Cité tadamon,Burgers,
3399.0,50.0,Femme,Ariana,Salade,
3400.0,49.0,Femme,Ghazale,Crepe,
3401.0,31.0,Homme,Manar,Crepe,
3402.0,52.0,Homme,Cité Nasr,Crepe,
3403.0,46.0,Homme,Cité Nasr,makloub,
3404.0,18.0,Femme,Cité Intilaka,pizza,
3405.0,45.0,Femme,Cité Intilaka,Burgers,
3406.0,41.0,Homme,lac1,Crepe,
3407.0,25.0,Homme,Cité tadamon,makloub,
3408.0,25.0,Homme,Gamart,Salade,
3409.0,34.0,Femme,Cité Intilaka,pizza,
3410.0,33.0,Homme,lac1,sandwitch,
3411.0,56.0,Femme,Ghazale,sandwitch,
3412.0,50.0,Homme,Cité Intilaka,Crepe,
3413.0,30.0,Homme,Gamart,Burgers,
3414.0,20.0,Homme,Manar,Crepe,
3415.0,22.0,Homme,lac1,Crepe,
3416.0,19.0,Homme,Ariana,pizza,
3417.0,37.0,Femme,Gamart,makloub,
3418.0,27.0,Homme,Cité Nasr,Burgers,
3419.0,36.0,Homme,Gamart,Salade,
3420.0,21.0,Homme,lac1,Burgers,
3421.0,18.0,Homme,Ariana,makloub,
3422.0,51.0,Homme,Lafayet,Burgers,
3423.0,51.0,Homme,Ghazale,Burgers,
3424.0,32.0,Homme,Marsa,makloub,
3425.0,40.0,Femme,Borj louzir,makloub,
3426.0,19.0,Homme,Cité tadamon,makloub,
3427.0,47.0,Homme,Ghazale,sandwitch,
3428.0,47.0,Homme,Gamart,sandwitch,
3429.0,44.0,Femme,Cité tadamon,Burgers,
3430.0,38.0,Femme,Manzeh,sandwitch,
3431.0,33.0,Femme,lac1,makloub,
3432.0,18.0,Femme,Marsa,Burgers,
3433.0,52.0,Homme,Cité Intilaka,sandwitch,
3434.0,21.0,Femme,Lafayet,sandwitch,
3435.0,29.0,Femme,lac1,Burgers,
3436.0,28.0,Femme,Borj louzir,sandwitch,
3437.0,30.0,Homme,CentreHurbainNord,sandwitch,
3438.0,48.0,Femme,Cité Nasr,Burgers,
3439.0,38.0,Femme,Cité Nasr,makloub,
3440.0,34.0,Homme,Borj louzir,Burgers,
3441.0,54.0,Homme,Cité Nasr,sandwitch,
3442.0,49.0,Homme,Marsa,sandwitch,
3443.0,30.0,Femme,Borj louzir,pizza,
3444.0,53.0,Homme,Cité Intilaka,makloub,
3445.0,20.0,Femme,Ghazale,makloub,
3446.0,37.0,Femme,lac1,makloub,
3447.0,29.0,Femme,Cité Intilaka,pizza,
3448.0,52.0,Homme,Cité Intilaka,Salade,
3449.0,36.0,Homme,Gamart,Crepe,
3450.0,20.0,Femme,lac1,Burgers,
3451.0,44.0,Femme,Ariana,sandwitch,
3452.0,39.0,Homme,Marsa,Burgers,
3453.0,42.0,Homme,Cité Nasr,makloub,
3454.0,55.0,Homme,Marsa,pizza,
3455.0,55.0,Femme,Cité tadamon,pizza,
3456.0,53.0,Femme,Lafayet,Burgers,
3457.0,51.0,Homme,Borj louzir,sandwitch,
3458.0,47.0,Homme,lac1,Burgers,
3459.0,38.0,Femme,CentreHurbainNord,Burgers,
3460.0,33.0,Femme,Cité Intilaka,Crepe,
3461.0,19.0,Homme,Cité Intilaka,Burgers,
3462.0,21.0,Femme,Ghazale,pizza,
3463.0,18.0,Homme,Borj louzir,Crepe,
3464.0,29.0,Homme,Cité tadamon,pizza,
3465.0,49.0,Homme,lac1,sandwitch,
3466.0,42.0,Homme,Lafayet,pizza,
3467.0,56.0,Homme,Cité tadamon,Salade,
3468.0,55.0,Homme,Manar,Burgers,
3469.0,50.0,Homme,Lafayet,Crepe,
3470.0,54.0,Homme,Marsa,pizza,
3471.0,29.0,Homme,Gamart,sandwitch,
3472.0,47.0,Femme,Ariana,Salade,
3473.0,22.0,Homme,Borj louzir,sandwitch,
3474.0,44.0,Homme,Cité Nasr,Salade,
3475.0,43.0,Femme,CentreHurbainNord,pizza,
3476.0,24.0,Femme,Borj louzir,Burgers,
3477.0,52.0,Femme,Manar,sandwitch,
3478.0,39.0,Homme,Cité Intilaka,makloub,
3479.0,45.0,Femme,CentreHurbainNord,sandwitch,
3480.0,55.0,Femme,lac1,Burgers,
